date,variable,wavelength_nm,value
2025-08-04,Albedo,700.0,0.2870255265550169
2025-08-04,Albedo,703.3333333333334,0.2827682661229261
2025-08-04,Albedo,706.6666666666667,0.277060670853359
2025-08-04,Albedo,710.0,0.27038857985365344
2025-08-04,Albedo,713.3333333333334,0.2659238220504293
2025-08-04,Albedo,716.6666666666667,0.26359492782404786
2025-08-04,Albedo,720.0,0.2636085460937957
2025-08-04,Albedo,723.3333333333334,0.25587877476112525
2025-08-04,Albedo,726.6666666666667,0.2166358678841794
2025-08-04,Albedo,730.0,0.16558862866565102
2025-08-04,Albedo,733.3333333333334,0.12075112933264003
2025-08-04,Albedo,736.6666666666667,0.08609539494854944
2025-08-04,Albedo,740.0,0.06117118549712751
2025-08-04,Albedo,743.3333333333334,0.04396966234460581
2025-08-04,Albedo,746.6666666666667,0.03187256424563377
2025-08-04,Albedo,750.0,0.023249897275514266
2025-08-04,Albedo,753.3333333333334,0.016629437282314967
2025-08-04,Albedo,756.6666666666667,0.010663172978724246
2025-08-04,Albedo,760.0,0.006180998325593585
2025-08-04,Albedo,763.3333333333334,0.0043076333140189705
2025-08-04,Albedo,766.6666666666667,0.0042678462032582866
2025-08-04,Albedo,770.0,0.004325434325841699
2025-08-04,Albedo,773.3333333333334,0.003936134796926523
2025-08-04,Albedo,776.6666666666667,0.003369936228369212
2025-08-04,Albedo,780.0,0.0028256535698060322
2025-08-04,Albedo,783.3333333333334,0.0023380133321893874
2025-08-04,Albedo,786.6666666666667,0.0019188115802898185
2025-08-04,Albedo,790.0,0.0015901342955705281
2025-08-04,Albedo,793.3333333333334,0.0013446200734617529
2025-08-04,Albedo,796.6666666666667,0.0011567079337771722
2025-08-04,Albedo,800.0,0.0010052743696392296
2025-08-04,Albedo,803.3333333333334,0.0008836474089762897
2025-08-04,Albedo,806.6666666666667,0.0007700665851986606
2025-08-04,Albedo,810.0,0.0006366220889112269
2025-08-04,Albedo,813.3333333333334,0.0004995460408848049
2025-08-04,Albedo,816.6666666666667,0.000404547268547827
2025-08-04,Albedo,820.0,0.000357935782231742
2025-08-04,Albedo,823.3333333333334,0.00033597514643761114
2025-08-04,Albedo,826.6666666666667,0.0003168898398149899
2025-08-04,Albedo,830.0,0.00030078413044513723
2025-08-04,Albedo,833.3333333333334,0.0002908291050251812
2025-08-04,Albedo,836.6666666666667,0.0002839876614240178
2025-08-04,Albedo,840.0,0.00027348108194442814
2025-08-04,Albedo,843.3333333333334,0.0002583801058818972
2025-08-04,Albedo,846.6666666666667,0.00023799446128203042
2025-08-04,Albedo,850.0,0.0002141199845613232
2025-08-04,Albedo,853.3333333333334,0.00019318674006628923
2025-08-04,Albedo,856.6666666666667,0.00017821273527055814
2025-08-04,Albedo,860.0,0.00016484133165548984
2025-08-04,Albedo,863.3333333333334,0.000150248381564096
2025-08-04,Albedo,866.6666666666667,0.00013610425570644897
2025-08-04,Albedo,870.0,0.00012433867913753878
2025-08-04,Albedo,873.3333333333334,0.00011422542719806825
2025-08-04,Albedo,876.6666666666667,0.00010425073372456223
2025-08-04,Albedo,880.0,9.484032809055278e-05
2025-08-04,Albedo,883.3333333333334,8.622463773503039e-05
2025-08-04,Albedo,886.6666666666667,7.785864711264034e-05
2025-08-04,Albedo,890.0,6.817402716999642e-05
2025-08-04,Albedo,893.3333333333334,5.5752514600917126e-05
2025-08-04,Albedo,896.6666666666667,4.3721511562514975e-05
2025-08-04,Albedo,900.0,3.637967015844954e-05
2025-08-04,Albedo,903.3333333333334,3.30017429667459e-05
2025-08-04,Albedo,906.6666666666667,2.9860719646958123e-05
2025-08-04,Albedo,910.0,2.6157793430775203e-05
2025-08-04,Albedo,913.3333333333334,2.3742086664843193e-05
2025-08-04,Albedo,916.6666666666667,2.307712162901962e-05
2025-08-04,Albedo,920.0,2.2993126243214767e-05
2025-08-04,Albedo,923.3333333333334,2.120407833953717e-05
2025-08-04,Albedo,926.6666666666667,1.705836121184416e-05
2025-08-04,Albedo,930.0,1.1600323266956487e-05
2025-08-04,Albedo,933.3333333333334,7.18337863117277e-06
2025-08-04,Albedo,936.6666666666667,5.496778323582206e-06
2025-08-04,Albedo,940.0,4.935828756282119e-06
2025-08-04,Albedo,943.3333333333334,4.864431928720937e-06
2025-08-04,Albedo,946.6666666666667,4.657196709478581e-06
2025-08-04,Albedo,950.0,4.651683306759162e-06
2025-08-04,Transmittance,320.0,0.36137455819779546
2025-08-04,Transmittance,323.3333333333333,0.36293966470124533
2025-08-04,Transmittance,326.6666666666667,0.3305648817336351
2025-08-04,Transmittance,330.0,0.32733741776178693
2025-08-04,Transmittance,333.3333333333333,0.33437859477880405
2025-08-04,Transmittance,336.6666666666667,0.3418952901344161
2025-08-04,Transmittance,340.0,0.33709048090246085
2025-08-04,Transmittance,343.3333333333333,0.34425710606006316
2025-08-04,Transmittance,346.6666666666667,0.34881724355371063
2025-08-04,Transmittance,350.0,0.34776300865848
2025-08-04,Transmittance,353.3333333333333,0.343749719575694
2025-08-04,Transmittance,356.6666666666667,0.35747848220417777
2025-08-04,Transmittance,360.0,0.3656898156664886
2025-08-04,Transmittance,363.3333333333333,0.3650176430707978
2025-08-04,Transmittance,366.6666666666667,0.3588975802759094
2025-08-04,Transmittance,370.0,0.3607326436967958
2025-08-04,Transmittance,373.3333333333333,0.37437698565287225
2025-08-04,Transmittance,376.6666666666667,0.368589279283372
2025-08-04,Transmittance,380.0,0.3664577721196848
2025-08-04,Transmittance,383.3333333333333,0.3831606016217
2025-08-04,Transmittance,386.6666666666667,0.37991913926136933
2025-08-04,Transmittance,390.0,0.37083311272968217
2025-08-04,Transmittance,393.33333333333337,0.3848110932261984
2025-08-04,Transmittance,396.6666666666667,0.388743748633683
2025-08-04,Transmittance,400.0,0.37434257959859996
2025-08-04,Transmittance,403.33333333333337,0.37575398502212604
2025-08-04,Transmittance,406.6666666666667,0.37999727932646177
2025-08-04,Transmittance,410.0,0.3805787553884546
2025-08-04,Transmittance,413.33333333333337,0.3782775091730368
2025-08-04,Transmittance,416.6666666666667,0.37659705980994823
2025-08-04,Transmittance,420.0,0.3764892900654174
2025-08-04,Transmittance,423.33333333333337,0.3746419662621114
2025-08-04,Transmittance,426.6666666666667,0.3741431080278901
2025-08-04,Transmittance,430.0,0.38215239403168316
2025-08-04,Transmittance,433.33333333333337,0.379313203448584
2025-08-04,Transmittance,436.6666666666667,0.37547745897789636
2025-08-04,Transmittance,440.0,0.3768403734770473
2025-08-04,Transmittance,443.33333333333337,0.3767558341132167
2025-08-04,Transmittance,446.6666666666667,0.37922554023753424
2025-08-04,Transmittance,450.0,0.3771011948825089
2025-08-04,Transmittance,453.33333333333337,0.37913025734059963
2025-08-04,Transmittance,456.6666666666667,0.3790471218531684
2025-08-04,Transmittance,460.0,0.3779851046022514
2025-08-04,Transmittance,463.33333333333337,0.37819247066887274
2025-08-04,Transmittance,466.6666666666667,0.37980647966595926
2025-08-04,Transmittance,470.0,0.3805239683477073
2025-08-04,Transmittance,473.33333333333337,0.37981493189509763
2025-08-04,Transmittance,476.6666666666667,0.3802717643592446
2025-08-04,Transmittance,480.0,0.3774006616142415
2025-08-04,Transmittance,483.33333333333337,0.377400018679894
2025-08-04,Transmittance,486.6666666666667,0.3805587785009559
2025-08-04,Transmittance,490.0,0.37705490381178464
2025-08-04,Transmittance,493.33333333333337,0.37443690210983094
2025-08-04,Transmittance,496.6666666666667,0.3718688572523858
2025-08-04,Transmittance,500.0,0.37244877218346795
2025-08-04,Transmittance,503.33333333333337,0.3719109030447113
2025-08-04,Transmittance,506.6666666666667,0.36897423529357515
2025-08-04,Transmittance,510.0,0.3653353874268383
2025-08-04,Transmittance,513.3333333333334,0.36284787914796557
2025-08-04,Transmittance,516.6666666666667,0.365045407302342
2025-08-04,Transmittance,520.0,0.3627481632930017
2025-08-04,Transmittance,523.3333333333334,0.3591079990964266
2025-08-04,Transmittance,526.6666666666667,0.35890260363699195
2025-08-04,Transmittance,530.0,0.35622111976482423
2025-08-04,Transmittance,533.3333333333334,0.35374923315467677
2025-08-04,Transmittance,536.6666666666667,0.350268884040683
2025-08-04,Transmittance,540.0,0.34856188092179147
2025-08-04,Transmittance,543.3333333333334,0.34495133283629853
2025-08-04,Transmittance,546.6666666666667,0.340592064157091
2025-08-04,Transmittance,550.0,0.3363385248014943
2025-08-04,Transmittance,553.3333333333334,0.33149510381030006
2025-08-04,Transmittance,556.6666666666667,0.32763793828180815
2025-08-04,Transmittance,560.0,0.3239942422154899
2025-08-04,Transmittance,563.3333333333334,0.31857382896109265
2025-08-04,Transmittance,566.6666666666667,0.3138177370890666
2025-08-04,Transmittance,570.0,0.3098422017555686
2025-08-04,Transmittance,573.3333333333334,0.30450038611067104
2025-08-04,Transmittance,576.6666666666667,0.29933717679008764
2025-08-04,Transmittance,580.0,0.2914041999258461
2025-08-04,Transmittance,583.3333333333334,0.2815699071921418
2025-08-04,Transmittance,586.6666666666667,0.275948316338582
2025-08-04,Transmittance,590.0,0.27306760069308245
2025-08-04,Transmittance,593.3333333333334,0.2642974370099429
2025-08-04,Transmittance,596.6666666666667,0.2530122590250772
2025-08-04,Transmittance,600.0,0.24272045436465337
2025-08-04,Transmittance,603.3333333333334,0.2340138766500212
2025-08-04,Transmittance,606.6666666666667,0.22730776565359126
2025-08-04,Transmittance,610.0,0.22156466316715803
2025-08-04,Transmittance,613.3333333333334,0.21574632199611046
2025-08-04,Transmittance,616.6666666666667,0.20882288675615512
2025-08-04,Transmittance,620.0,0.20107248770102257
2025-08-04,Transmittance,623.3333333333334,0.19428780584901406
2025-08-04,Transmittance,626.6666666666667,0.18818894510082854
2025-08-04,Transmittance,630.0,0.17999221863345674
2025-08-04,Transmittance,633.3333333333334,0.170572480930876
2025-08-04,Transmittance,636.6666666666667,0.1625602757430922
2025-08-04,Transmittance,640.0,0.15545469431672837
2025-08-04,Transmittance,643.3333333333334,0.14943288624702752
2025-08-04,Transmittance,646.6666666666667,0.14374351134074634
2025-08-04,Transmittance,650.0,0.13686381665010924
2025-08-04,Transmittance,653.3333333333334,0.1300835356157062
2025-08-04,Transmittance,656.6666666666667,0.12371580667697604
2025-08-04,Transmittance,660.0,0.11719638282028015
2025-08-04,Transmittance,663.3333333333334,0.11188894041273256
2025-08-04,Transmittance,666.6666666666667,0.10747141366232162
2025-08-04,Transmittance,670.0,0.10365534236575127
2025-08-04,Transmittance,673.3333333333334,0.09991758541167423
2025-08-04,Transmittance,676.6666666666667,0.0960660756888323
2025-08-04,Transmittance,680.0,0.09196477728093026
2025-08-04,Transmittance,683.3333333333334,0.08817246847659038
2025-08-04,Transmittance,686.6666666666667,0.0850551773198255
2025-08-04,Transmittance,690.0,0.08103616448172565
2025-08-04,Transmittance,693.3333333333334,0.07565131002732604
2025-08-04,Transmittance,696.6666666666667,0.069407651964829
2025-08-04,Transmittance,700.0,0.06357333775163455
2025-08-04,Transmittance,703.3333333333334,0.05766675166556399
2025-08-04,Transmittance,706.6666666666667,0.051987995714518453
2025-08-04,Transmittance,710.0,0.046503840447147254
2025-08-04,Transmittance,713.3333333333334,0.04229162326443465
2025-08-04,Transmittance,716.6666666666667,0.03838992331450437
2025-08-04,Transmittance,720.0,0.034648556132285215
2025-08-04,Transmittance,723.3333333333334,0.030009640314882166
2025-08-04,Transmittance,726.6666666666667,0.02237628376607081
2025-08-04,Transmittance,730.0,0.014473091020194347
2025-08-04,Transmittance,733.3333333333334,0.008882197381249794
2025-08-04,Transmittance,736.6666666666667,0.005491724664905423
2025-08-04,Transmittance,740.0,0.0034009224472138734
2025-08-04,Transmittance,743.3333333333334,0.0021530241745732403
2025-08-04,Transmittance,746.6666666666667,0.00138691880650166
2025-08-04,Transmittance,750.0,0.0009141133236153464
2025-08-04,Transmittance,753.3333333333334,0.0005664376920978248
2025-08-04,Transmittance,756.6666666666667,0.0003354248575950579
2025-08-04,Transmittance,760.0,0.00017709359229571328
2025-08-04,Transmittance,763.3333333333334,0.00010656111809413087
2025-08-04,Transmittance,766.6666666666667,7.596373610650135e-05
2025-08-04,Transmittance,770.0,6.317920722685025e-05
2025-08-04,Transmittance,773.3333333333334,4.564083412713794e-05
2025-08-04,Transmittance,776.6666666666667,3.360052279941858e-05
2025-08-04,Transmittance,780.0,2.525014314157229e-05
2025-08-04,Transmittance,783.3333333333334,1.9121637656205353e-05
2025-08-04,Transmittance,786.6666666666667,1.4061244911331525e-05
2025-08-04,Transmittance,790.0,9.718762390887008e-06
2025-08-04,Transmittance,793.3333333333334,7.410190154039432e-06
2025-08-04,Transmittance,796.6666666666667,7.262370541532708e-06
2025-08-04,Transmittance,800.0,5.433000482204966e-06
2025-08-04,Transmittance,803.3333333333334,5.248076785223265e-06
2025-08-04,Transmittance,806.6666666666667,3.5464892914806714e-06
2025-08-04,Transmittance,810.0,4.0232471442788735e-06
2025-08-04,Transmittance,813.3333333333334,3.3536938744205885e-06
2025-08-04,Transmittance,816.6666666666667,2.4533814727599027e-06
2025-08-04,Transmittance,820.0,2.0841296074180807e-06
2025-08-04,Transmittance,823.3333333333334,3.0661065891685403e-06
2025-08-04,Transmittance,826.6666666666667,1.7974128981655284e-06
2025-08-04,Transmittance,830.0,1.2674076674337993e-06
2025-08-04,Transmittance,833.3333333333334,2.375302420799647e-06
2025-08-04,Transmittance,836.6666666666667,1.899887331842907e-06
2025-08-04,Transmittance,840.0,2.077788327497959e-06
2025-08-04,Transmittance,843.3333333333334,1.5404237684433067e-06
2025-08-04,Transmittance,846.6666666666667,7.1453459825698e-07
2025-08-04,Transmittance,850.0,9.078764229736591e-07
2025-08-04,Transmittance,853.3333333333334,1.0856592961066277e-06
2025-08-04,Transmittance,856.6666666666667,1.279990970391977e-06
2025-08-04,Transmittance,860.0,1.108620120815531e-06
2025-08-04,Transmittance,863.3333333333334,1.0502613486046292e-06
2025-08-04,Transmittance,866.6666666666667,9.011605957216278e-07
2025-08-04,Transmittance,870.0,5.744949221207216e-07
2025-08-04,Transmittance,873.3333333333334,8.163041660954457e-07
2025-08-04,Transmittance,876.6666666666667,2.763213215614557e-07
2025-08-04,Transmittance,880.0,4.68021174692044e-07
2025-08-04,Transmittance,883.3333333333334,4.689060145611355e-07
2025-08-04,Transmittance,886.6666666666667,4.0913045193079355e-07
2025-08-04,Transmittance,890.0,7.390337591846793e-07
2025-08-04,Transmittance,893.3333333333334,4.197486595713967e-07
2025-08-04,Transmittance,896.6666666666667,2.736370836067628e-07
2025-08-04,Transmittance,900.0,3.5266890059433636e-07
2025-08-04,Transmittance,903.3333333333334,6.761245900568938e-07
2025-08-04,Transmittance,906.6666666666667,6.198301373633177e-07
2025-08-04,Transmittance,910.0,3.8369182994261186e-07
2025-08-04,Transmittance,913.3333333333334,9.436565246606066e-08
2025-08-04,Transmittance,916.6666666666667,2.2265094641346676e-07
2025-08-04,Transmittance,920.0,5.872066394383408e-07
2025-08-04,Transmittance,923.3333333333334,3.4355587452991366e-07
2025-08-04,Transmittance,926.6666666666667,2.6385194440093027e-07
2025-08-04,Transmittance,930.0,5.7399633427996335e-08
2025-08-04,Transmittance,933.3333333333334,3.420452856756344e-07
2025-08-04,Transmittance,936.6666666666667,-1.674793226240611e-07
2025-08-04,Transmittance,940.0,7.408252902897183e-07
2025-08-04,Transmittance,943.3333333333334,2.364982270140911e-07
2025-08-04,Transmittance,946.6666666666667,9.72654323587915e-07
2025-08-04,Transmittance,950.0,3.549559867235299e-08
